product_category,original_price,product_age_days,return_reason,condition_grade,optimal_route
clothing,762.96,62,not_as_described,for_parts,recycle
clothing,4592.8,7,no_longer_needed,acceptable,refurbish
clothing,10701.69,19,wrong_size,for_parts,recycle
clothing,6784.29,50,wrong_size,for_parts,recycle
books,2932.6,74,better_price_found,like_new,resell_as_is
clothing,11852.63,64,no_longer_needed,like_new,resell_as_is
books,2352.95,103,not_as_described,like_new,peer_exchange
toys,3624.42,36,no_longer_needed,good,refurbish
electronics,2938.35,54,defective,acceptable,refurbish
clothing,2175.77,53,not_as_described,like_new,peer_exchange
clothing,12759.63,54,defective,for_parts,recycle
books,940.07,35,defective,good,peer_exchange
books,2931.98,84,no_longer_needed,very_good,resell_as_is
home,15784.09,33,better_price_found,acceptable,refurbish
electronics,53692.73,185,defective,for_parts,recycle
toys,6106.51,142,no_longer_needed,very_good,donate
home,8610.5,168,defective,very_good,resell_as_is
electronics,42051.31,37,no_longer_needed,for_parts,recycle
clothing,1330.48,205,not_as_described,very_good,peer_exchange
electronics,13407.65,61,not_as_described,very_good,resell_as_is
books,2100.06,38,no_longer_needed,good,peer_exchange
clothing,2159.29,69,wrong_size,good,peer_exchange
clothing,7324.06,136,not_as_described,very_good,resell_as_is
clothing,3461.68,45,wrong_size,very_good,resell_as_is
home,19535.32,16,defective,for_parts,recycle
home,20390.13,2,better_price_found,like_new,resell_as_is
books,2296.46,100,no_longer_needed,good,peer_exchange
toys,3720.86,40,no_longer_needed,very_good,resell_as_is
clothing,12739.51,47,no_longer_needed,acceptable,refurbish
electronics,37518.46,165,no_longer_needed,acceptable,refurbish
clothing,2958.13,21,not_as_described,very_good,resell_as_is
clothing,2151.5,92,not_as_described,very_good,peer_exchange
clothing,10366.68,145,wrong_size,acceptable,refurbish
electronics,43696.52,125,no_longer_needed,acceptable,refurbish
electronics,36279.99,53,better_price_found,good,refurbish
electronics,4939.86,5,not_as_described,very_good,resell_as_is
clothing,13040.86,34,not_as_described,good,refurbish
home,24139.68,56,defective,acceptable,refurbish
electronics,41966.09,44,no_longer_needed,like_new,resell_as_is
electronics,11846.26,74,defective,good,refurbish
electronics,3200.94,276,no_longer_needed,like_new,resell_as_is
toys,2126.85,84,defective,very_good,peer_exchange
electronics,21009.43,41,no_longer_needed,like_new,resell_as_is
clothing,889.57,27,better_price_found,very_good,peer_exchange
clothing,2046.66,21,defective,very_good,peer_exchange
toys,926.46,76,wrong_size,like_new,peer_exchange
clothing,1196.06,77,wrong_size,good,peer_exchange
electronics,38285.43,19,defective,acceptable,refurbish
books,807.35,27,defective,good,peer_exchange
electronics,31018.3,5,no_longer_needed,good,refurbish
books,343.3,25,defective,like_new,donate
electronics,18160.4,17,defective,good,refurbish
clothing,11929.34,33,not_as_described,like_new,resell_as_is
home,39100.06,74,defective,like_new,resell_as_is
home,7304.55,84,not_as_described,acceptable,refurbish
home,10550.88,77,no_longer_needed,acceptable,refurbish
home,39334.58,180,defective,like_new,resell_as_is
clothing,7816.21,6,better_price_found,acceptable,refurbish
clothing,7293.16,58,not_as_described,good,refurbish
home,26003.79,30,not_as_described,like_new,resell_as_is
home,3405.64,12,no_longer_needed,good,refurbish
clothing,7587.59,87,no_longer_needed,for_parts,recycle
electronics,23303.16,83,not_as_described,good,refurbish
books,2415.94,27,not_as_described,very_good,peer_exchange
clothing,1303.04,97,wrong_size,for_parts,recycle
toys,6732.75,7,not_as_described,for_parts,refurbish
clothing,7023.76,173,wrong_size,very_good,resell_as_is
clothing,9537.89,309,not_as_described,good,refurbish
toys,5148.48,8,better_price_found,good,refurbish
electronics,9154.0,195,defective,acceptable,refurbish
electronics,29049.3,1,no_longer_needed,good,refurbish
books,1654.1,55,better_price_found,acceptable,refurbish
home,11108.41,8,no_longer_needed,very_good,donate
home,21736.23,32,better_price_found,good,refurbish
toys,4370.18,92,not_as_described,like_new,resell_as_is
toys,3701.3,43,not_as_described,for_parts,recycle
electronics,50967.69,56,defective,good,refurbish
books,235.56,124,better_price_found,like_new,peer_exchange
clothing,14337.01,97,not_as_described,for_parts,recycle
clothing,12722.66,7,better_price_found,acceptable,refurbish
clothing,2640.29,6,defective,acceptable,refurbish
clothing,5126.12,11,better_price_found,like_new,resell_as_is
home,21205.88,23,better_price_found,good,refurbish
books,620.46,38,better_price_found,for_parts,recycle
electronics,37500.02,173,no_longer_needed,good,refurbish
home,35479.38,29,defective,good,refurbish
clothing,1888.08,25,no_longer_needed,good,peer_exchange
home,15148.63,18,no_longer_needed,very_good,resell_as_is
electronics,3325.01,15,not_as_described,acceptable,refurbish
clothing,2590.22,50,wrong_size,good,refurbish
electronics,45277.97,51,no_longer_needed,good,refurbish
clothing,13872.91,173,no_longer_needed,for_parts,recycle
clothing,14911.98,19,wrong_size,for_parts,recycle
clothing,14574.69,4,wrong_size,good,refurbish
books,2674.77,12,no_longer_needed,acceptable,refurbish
clothing,4911.23,24,no_longer_needed,for_parts,resell_as_is
toys,7575.68,60,wrong_size,very_good,resell_as_is
toys,1119.75,95,defective,good,peer_exchange
home,31209.31,101,not_as_described,very_good,resell_as_is
electronics,34167.87,152,better_price_found,acceptable,resell_as_is
books,1001.22,69,no_longer_needed,good,peer_exchange
electronics,43013.51,20,defective,like_new,resell_as_is
clothing,9885.76,51,no_longer_needed,very_good,resell_as_is
clothing,12978.17,34,defective,good,peer_exchange
home,21236.71,18,defective,acceptable,refurbish
clothing,14499.33,114,wrong_size,good,refurbish
books,617.45,37,no_longer_needed,for_parts,recycle
clothing,9297.45,115,no_longer_needed,acceptable,refurbish
books,226.26,23,no_longer_needed,good,peer_exchange
clothing,6302.94,187,defective,like_new,donate
electronics,26114.51,7,not_as_described,for_parts,peer_exchange
home,18765.97,25,no_longer_needed,very_good,resell_as_is
books,1296.43,73,not_as_described,very_good,peer_exchange
clothing,6613.22,86,wrong_size,good,refurbish
clothing,5943.12,64,no_longer_needed,good,refurbish
books,721.37,52,no_longer_needed,very_good,peer_exchange
home,19223.26,36,defective,acceptable,peer_exchange
electronics,33226.82,33,no_longer_needed,like_new,resell_as_is
clothing,14616.92,85,wrong_size,good,refurbish
clothing,5672.16,29,wrong_size,like_new,resell_as_is
home,11332.16,60,not_as_described,very_good,resell_as_is
books,1951.98,92,no_longer_needed,like_new,peer_exchange
clothing,11773.45,27,not_as_described,good,refurbish
books,391.23,21,better_price_found,good,peer_exchange
electronics,36595.58,19,no_longer_needed,very_good,resell_as_is
electronics,38836.86,171,defective,like_new,resell_as_is
home,39023.95,4,no_longer_needed,very_good,resell_as_is
electronics,60166.62,100,defective,for_parts,recycle
clothing,9967.36,448,defective,acceptable,refurbish
electronics,19847.74,7,no_longer_needed,good,refurbish
home,16390.71,30,defective,very_good,resell_as_is
clothing,3462.97,66,defective,acceptable,resell_as_is
home,34580.52,14,defective,good,refurbish
clothing,6027.94,70,not_as_described,like_new,resell_as_is
clothing,7511.65,206,wrong_size,good,refurbish
clothing,11176.42,138,wrong_size,very_good,resell_as_is
clothing,2110.14,16,no_longer_needed,good,peer_exchange
toys,6284.76,28,no_longer_needed,good,refurbish
clothing,3537.68,18,wrong_size,good,refurbish
electronics,55879.28,69,not_as_described,for_parts,recycle
electronics,40561.34,102,defective,like_new,resell_as_is
clothing,14492.28,91,wrong_size,acceptable,refurbish
clothing,5118.53,20,wrong_size,acceptable,refurbish
books,454.85,55,better_price_found,like_new,peer_exchange
clothing,5313.15,7,not_as_described,very_good,resell_as_is
home,37857.86,25,no_longer_needed,for_parts,donate
books,1003.29,25,no_longer_needed,acceptable,donate
home,38289.09,131,no_longer_needed,for_parts,recycle
home,36756.11,103,not_as_described,good,resell_as_is
clothing,5832.93,26,better_price_found,for_parts,recycle
home,32366.57,73,better_price_found,good,refurbish
clothing,1562.53,4,wrong_size,like_new,peer_exchange
clothing,880.99,2,not_as_described,good,recycle
clothing,9276.93,17,no_longer_needed,very_good,resell_as_is
electronics,19786.83,50,no_longer_needed,good,refurbish
books,1869.25,16,no_longer_needed,good,peer_exchange
home,35912.93,105,no_longer_needed,like_new,resell_as_is
toys,2722.31,57,no_longer_needed,good,refurbish
clothing,8211.78,3,better_price_found,very_good,resell_as_is
electronics,17594.44,40,no_longer_needed,good,refurbish
clothing,14395.33,197,wrong_size,good,refurbish
home,5230.0,47,no_longer_needed,very_good,resell_as_is
electronics,57819.96,118,defective,acceptable,refurbish
home,20140.03,39,better_price_found,good,refurbish
electronics,60771.33,10,no_longer_needed,good,refurbish
home,36255.79,8,defective,acceptable,refurbish
home,18106.03,32,defective,good,refurbish
home,22337.65,113,better_price_found,for_parts,recycle
clothing,5678.96,64,no_longer_needed,very_good,resell_as_is
electronics,40050.36,46,not_as_described,good,resell_as_is
electronics,60949.13,57,not_as_described,very_good,resell_as_is
electronics,48368.13,28,no_longer_needed,acceptable,refurbish
toys,4258.23,18,no_longer_needed,acceptable,refurbish
electronics,35786.35,41,defective,acceptable,refurbish
clothing,11609.2,39,wrong_size,acceptable,refurbish
clothing,9335.22,60,defective,acceptable,refurbish
electronics,8519.98,2,defective,like_new,resell_as_is
clothing,10210.6,151,no_longer_needed,like_new,resell_as_is
home,13153.05,28,no_longer_needed,like_new,resell_as_is
books,2432.76,8,better_price_found,like_new,peer_exchange
electronics,8817.57,5,defective,very_good,resell_as_is
home,20782.26,232,defective,very_good,resell_as_is
clothing,2988.24,95,wrong_size,acceptable,refurbish
toys,2642.77,84,better_price_found,like_new,recycle
toys,3182.41,99,not_as_described,very_good,resell_as_is
electronics,9698.52,28,defective,good,recycle
toys,3127.22,9,not_as_described,acceptable,refurbish
clothing,11937.4,19,defective,like_new,resell_as_is
electronics,30937.43,104,defective,very_good,resell_as_is
clothing,6350.81,138,wrong_size,good,refurbish
clothing,9938.25,53,wrong_size,like_new,resell_as_is
electronics,50060.19,46,no_longer_needed,very_good,resell_as_is
clothing,2259.34,46,better_price_found,good,peer_exchange
clothing,7132.8,15,defective,good,refurbish
electronics,37797.48,66,not_as_described,good,refurbish
clothing,5333.59,105,better_price_found,very_good,resell_as_is
clothing,6994.89,135,better_price_found,very_good,resell_as_is
books,1574.31,21,better_price_found,very_good,peer_exchange
clothing,7043.87,7,wrong_size,very_good,resell_as_is
home,31928.87,73,defective,for_parts,recycle
clothing,10749.72,10,wrong_size,acceptable,refurbish
home,34462.94,218,defective,like_new,resell_as_is
electronics,38342.08,46,not_as_described,good,refurbish
clothing,8551.03,25,wrong_size,like_new,resell_as_is
toys,6185.55,17,no_longer_needed,very_good,resell_as_is
books,1136.12,1,no_longer_needed,very_good,peer_exchange
clothing,1022.67,46,no_longer_needed,good,peer_exchange
electronics,26098.77,25,better_price_found,like_new,resell_as_is
electronics,55946.06,33,no_longer_needed,good,refurbish
electronics,14666.4,73,not_as_described,good,refurbish
clothing,14022.32,153,wrong_size,good,refurbish
clothing,1218.6,39,better_price_found,like_new,peer_exchange
electronics,38126.48,30,defective,acceptable,refurbish
clothing,9786.43,49,wrong_size,like_new,resell_as_is
clothing,4959.83,255,wrong_size,very_good,resell_as_is
clothing,8971.58,3,better_price_found,like_new,resell_as_is
electronics,33091.28,102,defective,like_new,resell_as_is
toys,484.04,43,no_longer_needed,acceptable,donate
electronics,30828.77,5,not_as_described,like_new,peer_exchange
electronics,48079.36,28,no_longer_needed,acceptable,refurbish
clothing,1889.7,2,wrong_size,for_parts,recycle
clothing,3974.43,75,no_longer_needed,very_good,resell_as_is
electronics,7956.81,4,no_longer_needed,very_good,resell_as_is
electronics,29594.03,2,no_longer_needed,good,refurbish
clothing,5086.75,31,wrong_size,acceptable,refurbish
clothing,9658.47,8,wrong_size,good,refurbish
clothing,10648.95,20,not_as_described,good,refurbish
home,8543.86,173,no_longer_needed,good,refurbish
books,1555.63,40,no_longer_needed,like_new,peer_exchange
electronics,8910.72,102,not_as_described,good,refurbish
electronics,29591.88,84,no_longer_needed,for_parts,recycle
toys,4744.38,4,better_price_found,for_parts,recycle
electronics,3063.61,58,no_longer_needed,like_new,resell_as_is
clothing,9377.97,50,wrong_size,for_parts,recycle
clothing,14541.63,28,wrong_size,good,refurbish
clothing,14240.28,20,no_longer_needed,very_good,recycle
clothing,6165.86,34,not_as_described,very_good,resell_as_is
clothing,1016.68,62,no_longer_needed,acceptable,donate
clothing,879.62,147,not_as_described,very_good,peer_exchange
home,23705.69,13,not_as_described,good,refurbish
clothing,4195.75,5,wrong_size,acceptable,refurbish
home,27044.1,43,better_price_found,acceptable,refurbish
clothing,4527.68,152,no_longer_needed,acceptable,refurbish
home,10722.07,13,no_longer_needed,for_parts,recycle
electronics,15421.39,198,no_longer_needed,good,refurbish
clothing,4707.51,11,no_longer_needed,good,refurbish
home,9010.8,41,defective,acceptable,refurbish
clothing,11445.78,65,wrong_size,like_new,resell_as_is
electronics,48146.73,175,defective,like_new,resell_as_is
clothing,7044.14,45,no_longer_needed,for_parts,recycle
home,5786.2,24,defective,good,refurbish
books,1114.06,17,no_longer_needed,very_good,resell_as_is
clothing,13199.63,273,no_longer_needed,like_new,resell_as_is
electronics,29897.52,22,defective,very_good,resell_as_is
electronics,5605.68,76,no_longer_needed,like_new,resell_as_is
home,4627.62,215,no_longer_needed,very_good,resell_as_is
clothing,5346.06,86,not_as_described,acceptable,recycle
clothing,8828.52,86,no_longer_needed,acceptable,refurbish
electronics,26086.66,116,no_longer_needed,good,refurbish
clothing,11352.07,34,wrong_size,acceptable,refurbish
electronics,36303.89,20,wrong_size,good,refurbish
home,1511.65,29,defective,good,refurbish
electronics,30474.28,161,not_as_described,acceptable,refurbish
home,31605.29,86,no_longer_needed,for_parts,recycle
clothing,10572.59,66,wrong_size,very_good,resell_as_is
clothing,12888.26,85,no_longer_needed,for_parts,recycle
books,2146.95,38,not_as_described,good,peer_exchange
clothing,4610.96,86,not_as_described,acceptable,refurbish
home,16762.44,117,not_as_described,acceptable,refurbish
clothing,3570.35,72,not_as_described,good,refurbish
clothing,3283.66,99,wrong_size,for_parts,recycle
clothing,10328.37,66,wrong_size,very_good,resell_as_is
electronics,2923.11,63,not_as_described,acceptable,refurbish
home,4843.64,102,better_price_found,good,refurbish
toys,3274.22,2,no_longer_needed,like_new,resell_as_is
clothing,8975.26,11,wrong_size,for_parts,recycle
clothing,11690.31,153,defective,like_new,resell_as_is
toys,7851.09,101,not_as_described,very_good,resell_as_is
home,7434.77,34,not_as_described,very_good,resell_as_is
clothing,9675.09,78,not_as_described,for_parts,recycle
electronics,32681.86,109,defective,acceptable,refurbish
toys,3448.93,19,no_longer_needed,for_parts,recycle
clothing,3352.38,39,wrong_size,acceptable,recycle
electronics,15897.88,4,no_longer_needed,good,refurbish
electronics,19990.79,97,defective,like_new,resell_as_is
